oldcode,state,povrate60,mort_age59_related_postHS,mort_age59_injury_postHS,mort_age59_all_postHS,mort_age25plus_related_postHS,mort_age25plus_injuries_postHS,mort_age59_related_preHS,mort_wh_age59_related_postHS,mort_bl_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack,census1990_pop,census1990_pop1824,census1990_pop2534,census1990_pop3554,census1990_pop55plus,census1990_pcturban,census1990_pctblack,census1990_percapinc
23019,23,16.940947,0,21.084814,26.356016,82.82093,61.801983,3.4911325,0,0,38017,93.099998,.57349396,39.599998,2649,18675,18877,21.799999,.1,57883,.093585335,.16408964,.28006497,.17338423,.0747887980927043,.0034034172382219,14153
23020,23,30.40834,13.340448,26.680897,66.70224,136.30406,103.10179,0,13.442667,,4936,87.800003,.52165985,36.900002,321,2193,2820,0,2.2,12260,.080342576,.16182707,.23858075,.25676998,0,.0220228384991843,9610
23021,23,23.301661,2.8280542,33.936653,42.420815,150.67847,89.50383,0,2.8779464,0,34107,93.800003,.56382769,39.299999,2282,15299,18500,60.200001,.1,37780,.079407096,.14539438,.25238222,.25007939,0,.0008205399682372,10810
23022,23,23.388901,0,10.136847,15.205271,136.25565,83.267342,0,0,0,24226,95.099998,.55453038,41.099998,1466,9646,14361,73.400002,0,26831,.070478179,.14915583,.24240617,.27826023,0,.0013790019007864,12338
23024,23,27.328957,0,35.059601,50.085144,109.55147,89.761528,0,0,0,16098,88,.59519726,43.200001,1152,6996,8716,38.599998,.60000002,25040,.076277956,.16601437,.26269969,.22815496,0,.0045527156549521,12606
23026,23,24.02177,12.380835,30.952085,61.904171,119.68733,75.939545,0,12.454076,0,10708,97.800003,.63200957,33,881,5011,5667,0,0,21896,.080242969,.13290098,.22739314,.29681221,0,.0013701132626964,9482
23027,23,25.85726,0,40.045383,66.74231,179.04109,86.744713,6.9939852,0,0,24607,94.099998,.66899139,39.400002,1715,9607,14728,68.900002,0,18052,.082539327,.12231332,.22346555,.346499,0,.0139596720584977,9481
23028,23,20.068739,2.2900589,22.900589,36.640942,112.63854,80.900612,4.7605448,2.3348665,0,34112,90.400002,.58389729,43.099998,2125,14333,19309,55,.40000001,64273,.088513061,.17251413,.26653492,.2003174,0,.0050098797317692,13289
23029,23,19.881338,0,2.6381047,21.104837,131.29396,71.500847,12.153622,0,0,36959,89.900002,.5716942,40.200001,2616,17749,19085,41.599998,.1,38982,.11492484,.15065928,.24321482,.22092247,0,.0085680570519727,10673
23030,23,21.591272,0,32.510635,51.47517,182.95465,88.897705,0,0,0,35127,87.699997,.57471979,45.599998,2475,16147,18554,22,.1,43431,.1019318,.15159678,.24153255,.22064884,0,.0016117519743962,11198
23031,23,29.235455,0,15.266593,30.533186,183.60785,87.325684,5.5797343,0,0,35567,95.400002,.69015753,33.400002,2361,15169,20428,32.200001,.1,35446,.19373131,.12362467,.20264629,.25619251,0,.0034982790723918,9012
23032,23,30.855227,3.0469227,24.375381,33.516148,116.41696,71.674622,0,3.0641949,0,34243,92,.60554123,29.9,2603,15520,17934,8.8000002,0,34951,.078796029,.14114046,.22691768,.28422648,0,.0008869560241481,10089
23034,23,19.882658,2.0932765,18.839487,37.678974,125.30545,77.404755,13.982103,2.1097491,0,43014,87.5,.52169329,38.799999,2948,20859,22312,34.700001,2.5,57024,.12859498,.17662738,.23842593,.17182238,0,.051925505050505,10896
23035,23,25.556385,0,4.1089697,12.32691,104.65997,68.809593,0,0,0,16569,91.5,.46648586,46.200001,986,7743,8656,0,.60000002,30209,.10225429,.17905261,.20467411,.25164685,0,.0205898904300043,9556
23036,23,21.534351,0,10.957704,32.873108,152.63441,95.885719,0,0,0,17578,98.800003,.67075783,39.799999,1185,7007,10265,21.799999,0,13175,.050246678,.11673624,.22117648,.39028463,0,.0001518026565465,9077
23037,23,22.301105,0,20.337605,35.590809,105.84649,67.022484,8.6065922,0,0,35365,87.699997,.65307397,41.599998,2410,19177,15762,42.099998,.69999999,54624,.28718147,.14288591,.1948411,.14726128,0,.0112587873462214,9961
23040,23,37.050022,10.674637,21.349274,42.698547,130.52458,85.914909,0,10.758472,,4290,98.800003,.63881403,36.400002,329,1855,2482,0,.2,13497,.077720977,.16144328,.23879381,.22842114,0,.0007409053863822,9502
23042,23,30.772326,0,0,0,219.83705,84.055344,0,0,0,2566,0,.56885594,20.4,157,944,1507,0,1.1,1701,.047031157,.10817166,.23750734,.41093475,0,0,8620
23043,23,43.542225,0,34.135517,51.203278,206.81543,111.94596,33.806625,0,0,5266,94.599998,.64951605,24.799999,366,1963,3249,0,26.4,8583,.058604218,.12221834,.21938716,.34941164,0,.1323546545496913,8195
23044,23,19.654411,0,14.171733,32.594986,92.76561,70.301003,0,0,0,42037,80.5,.50852287,35.599998,3058,20357,21837,14.7,1.1,74768,.096124008,.16326503,.28221968,.1622218,0,.0060721164134389,13313
23045,23,32.599911,0,8.6080742,17.216148,123.80931,74.731743,0,0,0,9074,92.699997,.58725959,40.599998,687,4160,5068,0,.1,16527,.064379498,.14443032,.27524656,.25358504,0,.0015731832758516,13307
23046,23,16.885059,0,12.979657,20.059471,130.77167,78.795937,5.6376143,0,0,78085,89.699997,.58150226,43.799999,5750,37637,40279,41.900002,.5,91476,.10069308,.15453234,.25624207,.20493901,0,.0157636975818794,12654
23047,23,17.352564,1.1108519,14.441075,21.106186,94.743164,63.787476,3.7411149,1.1230024,0,37981,90.199997,.57649893,43,2691,17863,20014,12.7,.60000002,115645,.088641964,.16426131,.30610058,.1551991,0,.0050585844610662,17327
23048,23,29.288427,0,36.363636,54.545456,152.21381,67.153152,0,0,,8057,77.400002,.54099905,30.200001,547,3183,4728,33.400002,.2,5763,.06541732,.12840535,.25177857,.28110358,0,.0008676036786396,9264
23049,23,29.267824,11.730206,11.730206,35.190617,137.72646,81.727783,0,13.114754,0,10891,85.099998,.55134815,36.200001,724,5044,5710,30.700001,.2,10674,.068203114,.14015365,.24086565,.2893948,0,.0005621135469365,9751
23051,23,19.243429,0,37.899296,43.31348,125.25253,75.420876,8.698678,0,0,19286,92.5,.58974361,37,1327,8073,10785,43.700001,.5,21265,.072560549,.13886668,.25360921,.29499176,0,.001551845755937,10118
23052,23,20.119425,0,11.432117,24.497395,97.674942,77.558273,5.6902242,0,0,56470,94.300003,.59159625,42.400002,3371,26393,30344,62,1.7,70887,.14322795,.1706942,.24433252,.18291083,0,.0161524680124706,11025
23053,23,19.038973,0,18.938498,28.407745,130.96219,83.555061,14.749263,0,0,21533,90.599998,.58427566,40.299999,1543,9374,12410,43,.30000001,25537,.078631006,.13877903,.24720994,.27172339,0,.0059913067314093,10848
23054,23,28.927094,0,12.115338,16.153784,162.54071,73.200958,0,0,0,21138,94.800003,.70905429,41.200001,1473,10923,9966,41.299999,1,37308,.27069262,.12434331,.19357778,.19148707,0,.0254905114184625,9271
23055,23,28.956633,0,37.268238,41.926769,142.40698,101.19985,0,0,0,25339,95.699997,.65164971,37.299999,1737,10699,13754,45.700001,0,24920,.070184588,.15012039,.24454254,.26801765,0,.0003611556982343,10336
23057,23,34.282394,11.487651,22.975302,45.950603,130.13922,65.069611,0,11.575414,,6884,93.400002,.65644372,30.700001,583,3065,3525,0,0,12147,.075903513,.15205401,.23190911,.24401087,0,.0001646497077468,9139
23058,23,16.008232,.75223035,20.310221,34.602596,109.90198,76.996414,6.7123103,.77022022,0,101041,87.699997,.55900079,32.400002,6753,49440,51443,27.700001,1.9,133600,.097380243,.16415419,.26384729,.18794911,.156002994011976,.016998502994012,13893
23059,23,23.364592,0,22.801376,34.202065,142.68086,87.992371,4.3256335,0,0,35730,90,.57182473,40,2505,16227,19450,20.799999,.2,53059,.091369987,.16845399,.24344598,.20927647,0,.0191861889594602,10081
23060,23,33.304272,0,0,0,154.41191,89.39637,0,0,,4588,92.900002,.65008199,32.700001,346,1829,2527,0,0,8936,.063563116,.11727843,.21407789,.37130708,0,0,9307
23061,23,15.211784,2.073384,22.807224,42.849934,120.63004,70.977295,8.2453823,2.5050519,0,150265,88.5,.57351351,36.299999,10219,71327,76846,67,8.3999996,158983,.09144374,.16647692,.24366756,.21709239,.6682727084027852,.1353163545787914,11345
23062,23,26.094845,0,19.349846,29.024767,122.14944,88.879173,0,0,0,23817,88.099998,.59916419,34.400002,1783,11007,12704,14,2.0999999,38202,.075571962,.15491335,.24195068,.23108737,0,.012878906863515,10307
23064,23,24.51511,0,39.988003,49.985004,146.20657,88.633003,17.979145,0,0,16517,88.599998,.60251606,34.599998,1174,7472,8854,0,.40000001,22454,.077714436,.14870402,.24614768,.23171818,0,.0029838781508863,9582
23065,23,36.164242,7.6728306,23.018492,46.036983,143.77307,92.286766,0,7.7023802,0,9678,92.800003,.65712255,32.299999,797,4226,5301,0,0,18681,.07092768,.13452171,.22654034,.30158985,0,.0006958942240779,8991
23066,23,25.420988,0,10.29654,20.593081,131.64673,95.873161,0,0,0,10617,97.699997,.64825904,31.4,703,4509,5885,0,0,8854,.059634063,.12852947,.26180258,.30969054,0,0,10939
23067,23,29.898575,0,41.212833,58.875477,144.95158,82.954216,11.307101,0,0,13672,94.599998,.6077466,36.5,1034,6093,7381,0,.2,20146,.082150303,.14226149,.23950164,.2382607,0,.0043681127767299,9258
23068,23,30.340464,0,44.150112,44.150112,140.20171,101.75931,0,0,,3319,98.099998,.64044946,34.099998,248,1424,1972,0,0,7842,.067967355,.13223667,.21461362,.34595767,0,.0002550369803622,8719
23069,23,27.030178,0,21.119324,28.1591,127.34761,78.014755,20.032051,0,,7921,90.699997,.56795549,35,602,3414,4038,34,.1,17957,.08336582,.15403464,.24748009,.23099627,0,.0005568858940803,11366
23071,23,25.140013,0,24.46184,24.46184,103.6767,70.936691,0,0,,13125,94.900002,.59105641,31.200001,964,6172,6759,36,0,13743,.069635451,.12631886,.22636978,.32292804,0,.000582114531034,9654
23072,23,26.783709,0,29.019152,38.692204,133.59221,94.405159,0,0,0,7120,98.099998,.59963965,42,490,2775,4342,0,0,19776,.057443365,.11903317,.20888956,.40200242,0,.0023260517799353,9709
23073,23,16.070141,2.2295847,19.620346,36.565189,96.397774,87.936531,5.1162858,2.2435861,2.2897441,190351,89.699997,.54988766,36.599998,12205,90784,98682,69.199997,9.8000002,211946,.099780135,.15528011,.25711265,.20641579,.660885319845621,.1742141866324441,12355
23074,23,20.035385,0,21.729851,32.594776,132.21266,76.729477,4.0936632,0,0,106723,91.199997,.58543885,36.599998,7474,49117,57432,49.5,2.2,145607,.094603971,.16270509,.25577754,.20814246,.4697988420886359,.0201501301448419,13257
23075,23,17.22728,0,25.584507,43.29686,119.27942,78.934906,7.4738417,0,0,42346,84.300003,.54133546,42.700001,2806,18870,23684,37.799999,1.5,58913,.08913143,.15850492,.24636328,.21905182,0,.0273793559995247,12039
23076,23,24.207386,0,27.380007,41.070011,110.15171,85.135574,4.5977011,0,0,32550,90.300003,.58898485,35.5,2402,14362,17620,0,0,39928,.080019034,.15082148,.23432177,.25110197,0,.0009266680024043,10330
23077,23,30.464754,13.078734,13.078734,26.157469,191.68307,94.066696,0,14.116319,0,9091,95,.6106599,31.799999,611,3940,4843,54.5,.1,8302,.062876418,.14153217,.24102625,.29715732,0,.0009636232233197,9740
23078,23,15.281658,0,20.742872,31.805737,109.08718,61.742855,0,0,0,53369,91.900002,.57935607,40.599998,3663,25499,27963,43.200001,.1,69770,.098079406,.16042712,.26482728,.1924466,0,.0018775978214132,12244
23079,23,21.011929,3.5847433,21.508459,44.809292,112.19536,92.629959,6.7394528,3.6336548,0,43265,83.400002,.54105949,33.5,3233,20312,22794,14.3,.80000001,55498,.091210492,.15656421,.2639915,.20301633,0,.0080903816353742,11543
23080,23,20.674091,1.6138924,19.366709,25.822279,133.99437,92.555374,6.3722677,1.7849493,0,48554,87,.56511217,37.599998,3373,21486,26656,18.799999,6.8000002,70060,.083514132,.15286897,.25859264,.21311733,0,.0651584356266058,11233
23082,23,16.493349,1.9447379,17.687855,32.041874,124.16028,104.38667,4.7772055,1.1229169,3.1430302,2664438,89.400002,.55810887,38.200001,153908,1180784,1519984,97.5,19.9,2111687,.10231867,.17152637,.24366917,.21209204,.9879882766716848,.4019989704913655,13016
23083,23,23.465248,0,27.01729,31.520172,170.75452,89.629768,8.4090147,0,0,18416,86.300003,.56964046,36.099998,1288,8149,10084,54.799999,.1,26360,.083232172,.15823217,.24123672,.23015933,0,.0015553869499241,10952
24001,24,42.487522,0,50.291691,60.350029,158.64859,91.613968,13.854253,0,0,12086,92.800003,.59434545,29.4,944,4881,7046,0,0,12425,.046197183,.11597586,.23710261,.36249498,0,.0009657947686117,9281
24003,24,36.442482,0,11.293055,30.114813,152.31032,90.131203,5.876822,0,0,24131,91.900002,.60923046,29.1,1820,10487,12913,23.5,0,27881,.070513971,.14023887,.24138302,.25795344,0,.0005021340697966,9889
24004,24,39.047661,3.859067,15.436268,23.154402,110.92722,93.724602,6.3492064,5.0163031,0,23631,88.5,.63047618,35.5,1719,11025,11845,42.5,0,34384,.14326431,.14742322,.22263262,.189245,0,.003402745463006,8938
24005,24,29.83691,4.1690989,12.507296,37.521889,107.25011,60.060059,0,4.2078686,0,17609,94.300003,.58755958,31.4,1271,8183,8507,41.900002,0,30185,.11578599,.18992877,.21295345,.18058638,.5315222792777869,.0028822262713268,11018
24006,24,46.034107,0,32.819168,32.819168,130.3584,79.348587,0,0,,8805,92.199997,.61354786,40.599998,688,3853,4938,29.9,0,6285,.052665077,.11694511,.22100239,.34813046,0,.0006364359586317,9575
24007,24,23.747995,0,10.834236,24.377031,119.07475,72.80571,3.7169194,0,0,44332,93.800003,.6296947,45.700001,2662,21061,22982,53.599998,0,54044,.22977574,.14934127,.20200208,.18990082,0,.0041632743690326,11125
24008,24,27.397903,0,8.2784882,12.417732,132.57744,74.332123,11.208249,0,0,28310,94,.56629789,33.200001,1867,12112,15177,62.5,0,26984,.082900979,.14964424,.22383635,.26793656,0,.0001482359916988,11244
24009,24,15.384048,0,22.209061,33.313591,114.50443,72.573235,0,0,0,28482,92.5,.57122177,37.700001,1744,12433,15247,32.299999,0,29259,.070063911,.14949246,.25103387,.24761611,0,.0011620356129738,10878
24010,24,20.565649,0,17.561832,23.415777,102.99199,64.073357,0,0,0,21527,91.400002,.55971611,33.200001,1375,9721,11485,11.7,0,47915,.087029114,.20331837,.25751853,.1495565,.293978921005948,.001711363873526,16116
24011,24,41.975773,6.3047729,25.219091,56.742954,172.32516,127.43373,18.779343,0,0,16379,93.300003,.64889276,30.9,1299,6864,9567,0,.1,21791,.054563809,.12730026,.23743747,.30746639,0,.0016979486944151,8991
24012,24,31.68947,0,65.412918,106.29599,137.18239,91.454926,0,0,0,16865,95.099998,.59985828,38.5,1176,7055,9123,38.299999,0,13228,.059419412,.13494104,.23057151,.30473238,0,.0009071666162685,11067
24013,24,21.011227,0,8.5346079,17.069216,117.5493,94.579895,0,0,0,13311,94.699997,.59072125,31.700001,923,5324,7948,0,.2,30521,.074997544,.16342846,.25926411,.19340782,0,.0014743946790734,12526
24014,24,15.595963,0,8.087779,16.175558,108.97739,65.083717,0,0,0,39109,95,.60245508,47.299999,2367,19633,19223,64.099998,0,50422,.19709651,.14118837,.21565983,.19483559,.6929118242037206,.0026774027210345,10836
24015,24,39.549408,0,12.727504,25.455008,172.68982,89.942619,17.470301,0,,9077,81.5,.53099662,21.4,733,3823,4919,0,0,8309,.063304849,.12588759,.23588879,.28354797,0,0,8359
24016,24,16.092674,0,0,32.883919,95.690262,106.73145,0,0,0,3229,0,.55416119,50.900002,219,1514,1841,0,.40000001,3868,.048862461,.14632885,.30222338,.26499483,0,.0015511892450879,12067
24017,24,30.697731,8.0405245,8.0405245,40.202621,184.56662,85.261757,0,8.1353722,0,16472,92.300003,.56942856,37.700001,1149,7000,9038,22.799999,0,12694,.058610369,.12423192,.23010871,.32661101,0,.0009453285016543,10335
24018,24,23.343128,11.941725,32.839741,68.664917,130.00868,93.300346,4.6541934,12.131506,0,32443,92.400002,.61209452,38.599998,2288,13841,17869,48.299999,0,44249,.076815292,.14124613,.23896585,.27293271,0,.0017401523198264,10911
24020,24,27.033344,0,14.934289,14.934289,132.33946,90.488525,0,0,0,13000,91.199997,.5759303,36.700001,1011,5966,7095,0,.1,15731,.080160193,.16744009,.23526794,.20437352,0,.0005085499968216,11932
24021,24,34.492092,0,18.534822,37.069645,128.1795,77.613274,14.118312,0,0,21307,96.099998,.62332243,33.599998,1520,8867,12245,31.5,0,28674,.083455399,.14183581,.2311153,.2718142,0,.0006277463904583,10264
24022,24,29.665579,0,0,6.5402222,129.50072,81.592934,6.2305298,0,0,23658,95.900002,.58678085,39.599998,1748,10394,13085,30,0,16937,.054200862,.1263506,.22867095,.32372913,0,.0014760583338254,11276
24023,24,31.341114,0,5.3602057,26.801029,170.90746,85.453728,6.6242714,0,0,24170,94.699997,.59825808,36.700001,1711,9989,13558,11.1,0,20777,.068922363,.13322423,.22101362,.29845503,0,.0006738220147278,10146
24024,24,22.139521,3.2889328,19.733597,49.333992,109.50522,61.439953,7.9421811,3.3012016,0,38119,90.099998,.55389011,39.099998,2563,17146,20418,45.200001,0,33060,.06836056,.14053236,.24461585,.28490624,0,.000453720508167,11452
24025,24,21.677336,0,9.2336102,18.46722,142.54936,80.588989,4.6360688,0,0,33470,92.099998,.56420875,38.5,2438,14009,18894,31.9,.1,40690,.072106168,.15743425,.24401572,.24347505,0,.001941508970263,12892
24026,24,38.069965,0,0,0,162.58551,73.361755,18.35536,0,,9269,96.599998,.62251836,35.900002,650,3677,5077,0,0,6246,.044828691,.12263849,.22270253,.34966379,0,.0012808197246238,9622
24028,24,29.150167,0,17.77146,29.619099,146.64642,84.042984,24.533857,0,0,16522,92.599998,.58798635,35.700001,1087,7325,8965,31.299999,0,18497,.070011355,.15467373,.23868735,.24858086,.2559874574255285,.001567821808942,11587
24029,24,38.001968,0,55.627666,74.170219,128.32889,101.0732,0,0,,10252,95.800003,.63818973,32.900002,767,4132,5642,30.6,0,14939,.058036014,.12999532,.25095388,.28736863,0,.0001338777695964,9527
24030,24,24.591454,0,17.500109,21.875137,123.59169,70.839142,23.557125,0,0,13546,71.5,.47388685,25.9,1044,5974,7705,20.200001,.40000001,25921,.075537212,.16430694,.26831526,.1790826,0,.0024690405462752,11909
24031,24,29.317268,0,24.631889,27.368767,127.38308,82.974297,3.478019,0,0,38655,92.199997,.64791846,38,2815,17655,19715,19.1,.1,40863,.067420408,.13214889,.26055357,.25507182,0,.0007831045199814,10541
24032,24,34.318661,0,8.6132641,8.6132641,164.58815,71.800194,9.1979399,0,,15808,92.400002,.58981156,39.099998,1074,6792,8651,21.700001,0,11677,.06628415,.13693586,.22300248,.30375952,0,0,11287
24033,24,30.593452,0,46.87793,56.253517,107.69545,100.87929,0,0,0,8830,93.199997,.61991185,31.6,725,3857,5023,0,0,12802,.071551323,.15091392,.24089986,.23472895,0,.0001562255897516,9887
24034,24,26.882813,0,13.82361,27.647221,118.24883,77.473373,25.491995,0,0,30264,95.099998,.58184546,37,2006,12658,17176,34.700001,.1,38761,.094244212,.15417559,.23518485,.2304894,0,.0018833363432316,11574
24035,24,26.33251,0,18.181818,18.181818,235.02766,96.147682,0,0,0,8575,94.300003,.60038716,34.5,664,3616,4748,0,.2,5767,.052540317,.13091728,.23461072,.3199237,0,0,11050
24036,24,15.795619,0,51.390762,51.390762,112.95773,84.255356,0,0,0,18117,93.400002,.58433872,35.5,1297,8620,9233,37.299999,0,16299,.075526103,.15540831,.26056814,.24964722,0,.0033744401497024,11732
24037,24,41.677013,0,0,12.127092,113.25337,84.598907,0,0,0,13872,96.699997,.62534034,33.799999,903,5509,7700,0,0,8924,.045943525,.12684895,.22333035,.34009412,0,.0004482294935007,10368
24039,24,34.450653,0,30.030029,60.060059,169.55684,77.071289,0,0,,4388,95.400002,.59076762,31.799999,328,1928,2300,0,.40000001,4076,.060353287,.15161924,.24533857,.26226693,0,0,10623
24040,24,28.460543,0,0,18.615908,126.26262,69.375069,7.6207895,0,0,20223,93.400002,.58079791,35.400002,1357,8447,11155,21.200001,0,23239,.07741297,.15155557,.24075907,.23572443,0,.0006884977838978,11792
24041,24,41.279984,0,59.092922,59.092922,192.01932,73.150215,0,0,,9614,94.099998,.60690153,30.6,731,4144,5438,0,0,6890,.049056605,.11103048,.21886793,.35994196,0,.0002902757619739,9616
24042,24,31.380901,9.4562645,23.640661,42.553192,125.90388,72.714539,0,9.5584021,0,22689,93.099998,.59481299,28.4,1595,10025,12158,42.099998,0,24789,.13247812,.14663762,.21674937,.23183671,0,.0019766832062608,11121
24043,24,24.847862,0,22.460974,29.947966,104.75874,80.583641,0,0,0,24646,94.900002,.56788611,32.900002,1645,10606,13934,38.599998,0,32030,.082797378,.16125508,.23833905,.22722448,0,.0020605682172963,12689
24044,24,43.454918,0,17.534632,17.534632,167.74001,110.82822,0,0,,6359,89.599998,.63032192,24.799999,535,2889,3196,0,0,5044,.061062649,.12727994,.21907216,.28053132,0,.0003965107057891,7737
24045,24,28.22694,0,49.858734,58.168522,100.11217,94.081322,0,0,,14317,94.5,.61560929,27.5,1051,6163,7882,0,0,10993,.057764031,.13044664,.23933412,.28308925,0,.0003638679159465,9675
24046,24,26.310841,0,4.8595586,19.438234,121.86176,56.990074,0,0,0,26683,94.800003,.57837474,40.799999,1859,11949,14912,36.099998,0,22914,.055730123,.14454046,.23850048,.29217947,0,.0011783189316575,11387
24047,24,36.221306,0,16.249594,16.249594,130.51958,79.67765,0,0,0,19034,89.800003,.59778464,30.6,1376,8125,10500,26.9,0,20846,.064376861,.14261729,.23395376,.26465508,0,.000527679171064,10843
24048,24,29.806353,0,19.314962,32.191605,181.33157,98.511864,21.190929,0,0,14632,93.599998,.59967744,29.700001,1084,6200,8173,0,0,18670,.073111944,.13910016,.23502946,.26159614,0,.0020353508302089,10167
24049,24,38.870617,0,28.731504,35.914379,119.66634,90.922958,9.6899223,0,0,27263,94,.6046114,26.9,1979,12274,13446,28.299999,0,29604,.074888527,.14700717,.21932846,.24527091,0,.0006080259424402,9666
24051,24,33.592747,0,20.631319,30.946978,114.26114,67.212433,18.224895,0,0,14924,93.800003,.60069442,35.799999,1175,6912,7435,0,.1,9660,.058902692,.12163561,.22784679,.31935817,0,0,10871
24052,24,20.748831,0,0,18.531387,97.143578,63.209862,14.480163,0,0,23767,91.099998,.59069234,42,1289,10486,12707,62.099998,.2,28076,.15970936,.15874769,.23610914,.18328822,0,.0022439093888018,12358
24053,24,31.979351,0,26.518166,37.125431,139.22531,63.219658,0,0,0,23834,94.199997,.60119158,35.299999,1699,10742,12169,38.599998,0,20098,.077072345,.14374565,.22768435,.2835108,0,.0022390287590805,10860
24054,24,29.017618,0,13.020833,26.041666,183.47482,91.737411,0,0,0,11325,99,.6020897,30.299999,840,4594,6640,0,0,7975,.047021944,.12639499,.2229467,.33040753,0,.0005015673981191,9948
24056,24,32.84016,0,23.275059,36.205647,148.41049,75.683441,0,0,0,49564,96,.6069634,28.700001,3495,19904,28751,28,0,50714,.066707417,.13449936,.23447174,.29914817,0,.0007295815751075,10467
24057,24,24.334999,0,7.80762,31.23048,115.5049,87.173508,0,0,,12626,83,.53849,35.200001,851,5404,6888,57.400002,0,13306,.097700283,.14189088,.235608,.25184128,0,.0002254621975049,10426
24058,24,34.309624,6.0117831,60.117832,72.141396,176.75793,87.575523,0,6.1557403,0,16750,93.199997,.62894666,29.799999,1262,7158,9795,0,1,21264,.069554172,.15702596,.23631489,.2562547,0,.0164127163280662,9538
24059,24,34.635918,0,10.213461,20.426922,210.91827,69.004128,0,0,,13541,91.800003,.58180922,36,1005,6069,7355,39.099998,0,10491,.074635401,.13506815,.20636736,.30731103,0,.0013344771709084,10050
24060,24,22.43014,0,26.674669,33.343338,132.20978,96.069389,0,0,0,36597,94.300003,.61759311,34.900002,2542,15813,19908,43,0,32498,.081851192,.14148563,.22887562,.26589328,.266416394855068,.0021847498307588,10199
24061,24,35.228626,0,0,0,158.69562,99.824669,12.588117,0,0,11778,97,.64883482,35.299999,951,4935,6862,22.1,0,10745,.051931132,.12340624,.22382504,.32433689,0,.0006514657980456,9465
24063,24,26.691042,0,39.00156,39.00156,117.27913,99.236183,0,0,,6072,96.400002,.62251151,28.5,509,2612,3052,0,0,4525,.056132596,.13745856,.22828729,.27889502,0,0,8963
24064,24,34.379982,11.785503,23.571007,35.35651,117.38014,77.990829,0,11.967448,0,22709,97.5,.59787077,36.5,1552,9487,11733,19.700001,0,17254,.058073491,.13817085,.22244117,.29987249,0,.0004057030253854,10489
24065,24,32.849087,5.8230944,17.469284,23.292377,131.94972,76.784302,6.3467884,5.8709564,0,23550,95.5,.62197936,34.400002,1752,9973,12853,0,0,17673,.057771742,.1384598,.21716744,.30690885,0,0,10795
24066,24,22.51968,0,18.982021,35.252327,113.69142,65.24559,0,0,0,38644,82.5,.58653492,36.900002,2711,18923,19955,65.699997,.1,49183,.16420308,.15322368,.23131977,.18896773,0,.0050830571538946,11936
24067,24,24.24695,0,10.41016,31.23048,114.86826,55.998276,0,0,0,12138,95,.61959916,35.599998,806,5439,6259,35.799999,0,9806,.058229655,.13318376,.22578013,.29696104,0,.0007138486640832,11383
24068,24,34.203239,8.6415482,34.566193,69.132385,115.47494,102.50023,12.059816,8.7966223,0,11994,93.599998,.6255343,26.200001,993,5381,6513,0,0,15026,.086849459,.17782511,.21995208,.20537734,0,.0001331026221217,10280
24069,24,17.95557,1.7011142,22.114485,35.156361,152.18224,80.714645,7.2785983,1.1723124,0,233586,93.5,.59360272,44.099998,14475,101637,128708,74.300003,.30000001,198213,.10040209,.14326507,.2516737,.26038152,.4808917679466029,.0059531917684511,11833
24070,24,22.451067,0,29.680365,41.09589,84.869316,69.744087,0,0,0,21901,91.900002,.51981151,36.200001,1400,10398,10895,31.1,0,57846,.085295439,.20694603,.26561907,.13055354,.3708813055353871,.0041662344846662,15341
24071,24,20.797077,0,10.40691,10.40691,94.567551,62.1814,0,0,0,12746,97,.53210145,38.5,846,6386,6397,24.6,5,41945,.11524615,.18333532,.25514364,.13312672,.1259744904041006,.0057694600071522,13147
24072,24,30.505564,0,7.335681,29.342724,118.19862,77.474724,0,0,0,15825,91.199997,.55124027,27.5,1080,7055,9097,0,0,14366,.06626758,.14200194,.22713351,.27961853,0,.0005568703884171,10899
24073,24,29.39727,3.144819,10.48273,25.158552,78.097015,57.856274,3.394433,3.1763847,0,80895,92.900002,.62002957,33.5,5575,39911,38304,38.599998,.1,118791,.17119142,.16252074,.20981388,.17505535,.442398834928572,.0035440395316143,11620
24074,24,19.003954,0,11.577201,23.154402,83.533005,63.748875,0,0,0,25192,93.400002,.53819138,41.599998,1739,11390,13533,53.599998,0,30729,.088092685,.16378665,.241303,.22145204,0,.0032542549383319,12993
24075,24,36.612503,0,11.934598,11.934598,155.3416,73.825706,0,0,0,11408,96.199997,.59746587,40.599998,908,5130,5914,37.299999,0,10634,.20829415,.11359789,.19268385,.24882452,0,.0101561030656385,9814
24076,24,35.875687,0,0,9.3405571,169.4072,62.787281,0,0,0,14831,95.599998,.64579797,34.799999,1155,6485,8226,24.6,0,10724,.052499067,.12896307,.21130176,.34641925,0,.0001864975755315,9222
24077,24,45.752369,4.4909506,22.454754,53.891407,144.34747,66.924744,12.712942,4.521409,0,22475,94.699997,.62992847,27.4,1888,9790,12818,11.7,0,23363,.067542695,.13153276,.2312203,.26353636,0,.0003424217780251,8535
24078,24,42.107964,0,0,21.886627,168.17593,93.143593,18.939394,0,0,7854,99.199997,.63987541,34.400002,507,3210,4151,0,0,4463,.044364776,.11651356,.20882814,.36612144,0,0,9882
